30,10.76433199,106.6880204,14.3553,0.7445,"POLYGON((106.688038933167 10.7643507694277, 106.688014060668 10.7643574484977, 106.688001906882 10.7643131971546, 106.688026779377 10.7643065180862, 106.688038933167 10.7643507694277))",7P28QM7Q+P6J8,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 263 Nguyễn Trãi 263/19,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
31,10.7653718,106.6830479,24.4381,0.6864,"POLYGON((106.683078545581 10.7653567017978, 106.683076421842 10.7653905431331, 106.683017198633 10.7653869093881, 106.683019322379 10.7653530680509, 106.683078545581 10.7653567017978))",7P28QM8M+46VW,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 59 Phạm Viết Chánh 59/39B,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
32,10.76045975,106.6871567,55.7395,0.7319,"POLYGON((106.68721262468 10.7604386800875, 106.687128029306 10.7605116382386, 106.68710085485 10.7604808307438, 106.687185450224 10.7604078726, 106.68721262468 10.7604386800875))",7P28QM6P+5VM6,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 115 Trần Đình Xu 16,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
33,10.76092535,106.68728,27.4707,0.7273,"POLYGON((106.687315618355 10.7609174938678, 106.687268536423 10.7609596193442, 106.687244368396 10.7609332091263, 106.687291450329 10.7608910836536, 106.687315618355 10.7609174938678))",7P28QM6P+9WC5,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 258 Trần Hưng Đạo 258/80A,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
34,10.76716148,106.6870325,82.0634,0.7938,"POLYGON((106.687078612576 10.7672139060449, 106.687029115363 10.7672308877626, 106.686986365038 10.7671090612599, 106.687035862236 10.7670920795514, 106.687078612576 10.7672139060449))",7P28QM8P+VR7C,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Bộ Công An - Bộ Tư Lệnh Cảnh Vệ,"Đường Cống Quỳnh 189, Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
35,10.76523358,106.6888187,17.5843,0.6885,"POLYGON((106.688831411086 10.7652053631115, 106.688831724588 10.765261650497, 106.688806006414 10.765261790545, 106.688805692916 10.7652055031579, 106.688831411086 10.7652053631115))",7P28QM8Q+3GW6,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm Mã Lãng 163,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
36,10.76436127,106.6853594,14.0818,0.6609,"POLYGON((106.685362798656 10.7643332213818, 106.685377449234 10.7643831767936, 106.685356340607 10.7643894076572, 106.685341184864 10.7643396592195, 106.685362798656 10.7643332213818))",7P28QM7P+P4XG,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 214 Nguyễn Trãi C14,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
37,10.76316696,106.6896596,29.0819,0.8338,"POLYGON((106.689696070586 10.7631750322221, 106.689670699779 10.7632022470333, 106.689623138812 10.7631588965016, 106.689648509621 10.763131681694, 106.689696070586 10.7631750322221))",7P28QM7Q+7V7J,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 137 Nguyễn Cư Trinh 137/51,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
38,10.76160856,106.6887263,71.809,0.7154,"POLYGON((106.688786778448 10.7616037941023, 106.688715307095 10.7616533378821, 106.688701847082 10.7616343530094, 106.688680209022 10.7616493524571, 106.688660359292 10.7616213551069, 106.688753468701 10.761556811888, 106.688786778448 10.7616037941023))",7P28QM6Q+JFX6,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 85 Trần Đình Xu 85/19,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
39,10.76408787,106.6876487,94.7445,0.8516,"POLYGON((106.687696451891 10.7641352471452, 106.68763167805 10.7641526409391, 106.6876008766 10.7640404936555, 106.687665650422 10.7640230998712, 106.687696451891 10.7641352471452))",7P28QM7Q+J3JH,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Dntn Xuân Việt,"Hẻm 269 Nguyễn Trãi 2, Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
